template_idx,ante,ante_type,pronoun_family,template
3,evelyn,ante_gendered_female,he,evelyn is a writer and he gained some fame for his debut novel.
3,evelyn,ante_gendered_female,she,evelyn is a writer and she gained some fame for her debut novel.
3,evelyn,ante_gendered_female,they,evelyn is a writer and they gained some fame for their debut novel.
3,evelyn,ante_gendered_female,xe,evelyn is a writer and xe gained some fame for xir debut novel.
3,evelyn,ante_gendered_female,ey,evelyn is a writer and ey gained some fame for eir debut novel.
3,evelyn,ante_gendered_female,fae,evelyn is a writer and fae gained some fame for faer debut novel.
3,harper,ante_gendered_female,he,harper is a writer and he gained some fame for his debut novel.
3,harper,ante_gendered_female,she,harper is a writer and she gained some fame for her debut novel.
3,harper,ante_gendered_female,they,harper is a writer and they gained some fame for their debut novel.
3,harper,ante_gendered_female,xe,harper is a writer and xe gained some fame for xir debut novel.
3,harper,ante_gendered_female,ey,harper is a writer and ey gained some fame for eir debut novel.
3,harper,ante_gendered_female,fae,harper is a writer and fae gained some fame for faer debut novel.
3,liam,ante_gendered_male,he,liam is a writer and he gained some fame for his debut novel.
3,liam,ante_gendered_male,she,liam is a writer and she gained some fame for her debut novel.
3,liam,ante_gendered_male,they,liam is a writer and they gained some fame for their debut novel.
3,liam,ante_gendered_male,xe,liam is a writer and xe gained some fame for xir debut novel.
3,liam,ante_gendered_male,ey,liam is a writer and ey gained some fame for eir debut novel.
3,liam,ante_gendered_male,fae,liam is a writer and fae gained some fame for faer debut novel.
3,noah,ante_gendered_male,he,noah is a writer and he gained some fame for his debut novel.
3,noah,ante_gendered_male,she,noah is a writer and she gained some fame for her debut novel.
3,noah,ante_gendered_male,they,noah is a writer and they gained some fame for their debut novel.
3,noah,ante_gendered_male,xe,noah is a writer and xe gained some fame for xir debut novel.
3,noah,ante_gendered_male,ey,noah is a writer and ey gained some fame for eir debut novel.
3,noah,ante_gendered_male,fae,noah is a writer and fae gained some fame for faer debut novel.
3,oliver,ante_gendered_male,he,oliver is a writer and he gained some fame for his debut novel.
3,oliver,ante_gendered_male,she,oliver is a writer and she gained some fame for her debut novel.
3,oliver,ante_gendered_male,they,oliver is a writer and they gained some fame for their debut novel.
3,oliver,ante_gendered_male,xe,oliver is a writer and xe gained some fame for xir debut novel.
3,oliver,ante_gendered_male,ey,oliver is a writer and ey gained some fame for eir debut novel.
3,oliver,ante_gendered_male,fae,oliver is a writer and fae gained some fame for faer debut novel.
3,elijah,ante_gendered_male,he,elijah is a writer and he gained some fame for his debut novel.
3,elijah,ante_gendered_male,she,elijah is a writer and she gained some fame for her debut novel.
3,elijah,ante_gendered_male,they,elijah is a writer and they gained some fame for their debut novel.
3,elijah,ante_gendered_male,xe,elijah is a writer and xe gained some fame for xir debut novel.
3,elijah,ante_gendered_male,ey,elijah is a writer and ey gained some fame for eir debut novel.
3,elijah,ante_gendered_male,fae,elijah is a writer and fae gained some fame for faer debut novel.
3,james,ante_gendered_male,he,james is a writer and he gained some fame for his debut novel.
3,james,ante_gendered_male,she,james is a writer and she gained some fame for her debut novel.
3,james,ante_gendered_male,they,james is a writer and they gained some fame for their debut novel.
3,james,ante_gendered_male,xe,james is a writer and xe gained some fame for xir debut novel.
3,james,ante_gendered_male,ey,james is a writer and ey gained some fame for eir debut novel.
3,james,ante_gendered_male,fae,james is a writer and fae gained some fame for faer debut novel.
3,william,ante_gendered_male,he,william is a writer and he gained some fame for his debut novel.
3,william,ante_gendered_male,she,william is a writer and she gained some fame for her debut novel.
3,william,ante_gendered_male,they,william is a writer and they gained some fame for their debut novel.
3,william,ante_gendered_male,xe,william is a writer and xe gained some fame for xir debut novel.
3,william,ante_gendered_male,ey,william is a writer and ey gained some fame for eir debut novel.
3,william,ante_gendered_male,fae,william is a writer and fae gained some fame for faer debut novel.
3,benjamin,ante_gendered_male,he,benjamin is a writer and he gained some fame for his debut novel.
3,benjamin,ante_gendered_male,she,benjamin is a writer and she gained some fame for her debut novel.
3,benjamin,ante_gendered_male,they,benjamin is a writer and they gained some fame for their debut novel.
3,benjamin,ante_gendered_male,xe,benjamin is a writer and xe gained some fame for xir debut novel.
3,benjamin,ante_gendered_male,ey,benjamin is a writer and ey gained some fame for eir debut novel.
3,benjamin,ante_gendered_male,fae,benjamin is a writer and fae gained some fame for faer debut novel.
3,lucas,ante_gendered_male,he,lucas is a writer and he gained some fame for his debut novel.
3,lucas,ante_gendered_male,she,lucas is a writer and she gained some fame for her debut novel.
3,lucas,ante_gendered_male,they,lucas is a writer and they gained some fame for their debut novel.
3,lucas,ante_gendered_male,xe,lucas is a writer and xe gained some fame for xir debut novel.
3,lucas,ante_gendered_male,ey,lucas is a writer and ey gained some fame for eir debut novel.
3,lucas,ante_gendered_male,fae,lucas is a writer and fae gained some fame for faer debut novel.
3,henry,ante_gendered_male,he,henry is a writer and he gained some fame for his debut novel.
3,henry,ante_gendered_male,she,henry is a writer and she gained some fame for her debut novel.
3,henry,ante_gendered_male,they,henry is a writer and they gained some fame for their debut novel.
3,henry,ante_gendered_male,xe,henry is a writer and xe gained some fame for xir debut novel.
3,henry,ante_gendered_male,ey,henry is a writer and ey gained some fame for eir debut novel.
3,henry,ante_gendered_male,fae,henry is a writer and fae gained some fame for faer debut novel.
3,theodore,ante_gendered_male,he,theodore is a writer and he gained some fame for his debut novel.
3,theodore,ante_gendered_male,she,theodore is a writer and she gained some fame for her debut novel.
3,theodore,ante_gendered_male,they,theodore is a writer and they gained some fame for their debut novel.
3,theodore,ante_gendered_male,xe,theodore is a writer and xe gained some fame for xir debut novel.
3,theodore,ante_gendered_male,ey,theodore is a writer and ey gained some fame for eir debut novel.
3,theodore,ante_gendered_male,fae,theodore is a writer and fae gained some fame for faer debut novel.
